Tstart,Tend,Bx,By,Bz,Bmag_avg,Ni_avg,Vx,Vy,Vz,VSW,Vth_mag_Ion,Vth_para_Ion,Vth_perp_Ion,Ne,Ue,Te,,Ti,Ti_para,Ti_perp, ,VA,Beta,Beta_para,Beta_perp,Omega_i,omega_pi,omega_pe,rho_i,rho_s,rho_c,d_i,d_e,sigma_i,Lperp,lambda_r, ,f_di,f_rhoi,f_rhos,f_rhoc,f_lambdad,f_lambdad scaled,,f_brk,k_brk,l_brk,,eps0,8.85E-12
2010-11-27T14:18:56.672000, 2010-11-27T14:28:56.696000,4.74E-09,-5.66E-09,3.24E-10,7.41E-09,13763093.35,-359187.1099,-29329.59812,-18451.39511,360857.8298,23566.55577,23064.37371,23803.48326,12719673.9,304683.7811,181696.5923,,3.22E+04,3.43E+04,9.80E+09, ,4.36E+04,0.292449451,0.280118578,0.298359319,7.10E-01,4884.319278,201203.3308,3.35E+04,5.63E+04,9.45E+04,6.20E+04,1.49E+03,3.25E+04,574323073.6,31250.95934, ,9.26E-01,1.71E+00,1.02E+00,6.08E-01,1.837777418,0.391016472,,0.491315009,8.55468E-06,116895.0801,,,
2010-11-27T15:06:58.204000, 2010-11-27T15:16:58.228000,-1.27E-09,5.75E-11,1.00E-09,1.73E-09,26934403.43,-342750.1771,-24096.30806,-29141.9021,344831.4785,21814.53274,21812.25527,21813.91843,20089612.79,327354.3811,142899.992,,2.88E+04,2.88E+04,2.44E+10, ,7.25E+03,9.052512613,9.050622521,9.052002774,1.65E-01,6832.815558,252861.6458,1.32E+05,2.08E+05,1.76E+05,4.39E+04,1.19E+03,1.32E+05,548816343.4,50198.44699, ,1.25E+00,4.16E-01,2.64E-01,3.12E-01,1.093293471,0.232615632,,0.206725739,3.76676E-06,265480.4124,,,
2010-11-27T16:23:39.952000, 2010-11-27T16:33:39.976000,1.26E-09,2.48E-09,5.45E-10,4.30E-09,34780994.72,-359717.1764,-34971.2917,-13225.30878,361661.5662,27553.39383,28788.95526,26872.06112,25877764.66,344052.9161,136588.4678,,5.02E+04,4.37E+04,4.06E+10, ,1.59E+04,2.998871496,3.273855195,2.852394656,4.12E-01,7764.562973,286985.898,6.52E+04,7.61E+04,1.08E+05,3.77E+04,1.04E+03,6.99E+04,575602259.9,30514.22051, ,1.53E+00,8.83E-01,7.57E-01,5.35E-01,1.886341025,0.401349154,,0.158948485,2.76143E-06,362131.3273,,,
2010-11-27T19:14:43.195000, 2010-11-27T19:24:43.219000,-4.04E-09,1.01E-08,-1.81E-11,1.24E-08,12765890.03,-381808.3331,932.4367592,67088.44706,387853.2779,52443.80159,57075.22797,49624.56757,12637842.59,357779.9937,127856.975,,1.97E+05,1.49E+05,9.67E+09, ,7.57E+04,0.479365619,0.567771855,0.429212164,1.19E+00,4704.046074,200555.0712,4.18E+04,2.38E+04,1.08E+05,6.03E+04,1.49E+03,4.80E+04,617287663.7,21503.78214, ,1.02E+00,1.48E+00,2.60E+00,5.70E-01,2.870600436,0.61076605,,0.218940193,3.54681E-06,281943.5089,,,
2010-11-27T19:27:27.255000, 2010-11-27T19:37:27.278000,-4.10E-09,-1.80E-09,-1.06E-08,1.20E-08,14013363.95,-424329.8295,30694.17961,26907.41656,426486.0538,54279.09922,50961.97891,55762.46129,12549453.13,382630.5058,124649.2346,,1.57E+05,1.88E+05,9.54E+09, ,7.00E+04,0.600555127,0.529395423,0.633828093,1.15E+00,4928.527885,199852.4965,4.84E+04,3.05E+04,1.07E+05,6.25E+04,1.50E+03,4.43E+04,678773636.2,24311.58522, ,1.09E+00,1.40E+00,2.23E+00,6.36E-01,2.791976048,0.594037457,,0.225850477,3.32733E-06,300541.1574,,,
2010-11-27T20:03:53.266000, 2010-11-27T20:13:53.290000,4.40E-10,2.72E-09,6.89E-09,9.76E-09,17369991.04,-442680.3613,33606.14516,13759.1382,444353.7726,45413.46447,45268.3572,45324.29824,15032225.67,407042.0731,121418.3162,,1.24E+05,1.24E+05,1.37E+10, ,5.11E+04,0.790703677,0.785658762,0.78760174,9.35E-01,5487.137138,218730.2356,4.85E+04,3.39E+04,1.03E+05,5.45E+04,1.37E+03,4.84E+04,707210993.9,24600.51582, ,1.30E+00,1.46E+00,2.09E+00,6.87E-01,2.874781159,0.611655566,,0.249328534,3.52552E-06,283646.2331,,,
2010-11-27T20:41:34.534000, 2010-11-27T20:51:34.558000,-4.70E-09,6.74E-09,6.65E-09,1.06E-08,10992845.52,-457740.17,19921.73054,-5397.375849,458208.0979,39024.09813,33415.22506,41541.17907,8138047.123,406227.3698,111577.5627,,6.76E+04,1.05E+05,4.01E+09, ,6.96E+04,0.314041338,0.230255414,0.355859617,1.01E+00,4365.169177,160937.5099,4.10E+04,3.72E+04,1.06E+05,7.31E+04,1.86E+03,3.30E+04,729260837.5,29483.02001, ,9.98E-01,1.78E+00,1.96E+00,6.88E-01,2.473494361,0.526275396,,0.876013731,1.20124E-05,83247.64916,,,
2010-11-28T00:10:18.861000, 2010-11-28T00:20:18.885000,6.25E-09,-2.83E-09,1.92E-09,8.58E-09,27230564.97,-437152.3149,30063.75046,16283.56856,438515.7867,45111.44742,50358.77011,42182.62065,15973093.24,425374.1066,91095.55789,,1.54E+05,1.08E+05,1.55E+10, ,3.59E+04,1.581211368,1.970455513,1.382558508,8.22E-01,6870.278515,225471.519,5.13E+04,2.79E+04,1.02E+05,4.08E+04,1.33E+03,6.13E+04,697919550.7,22236.32352, ,1.71E+00,1.36E+00,2.50E+00,6.84E-01,3.138646324,0.66779709,,0.204164378,2.92533E-06,341841.9787,,,
2010-11-28T01:46:15.852000, 2010-11-28T01:56:15.876000,4.55E-09,-1.30E-08,-3.05E-09,1.45E-08,9266478.184,-422663.1168,10401.70402,38383.11171,424646.4731,38416.05182,33913.39696,40349.31494,8195542.478,378486.3793,106053.6646,,6.97E+04,9.86E+04,4.07E+09, ,1.04E+05,0.137079283,0.106828948,0.151223295,1.39E+00,4007.775363,161505.0215,2.91E+04,2.54E+04,1.03E+05,7.86E+04,1.86E+03,2.44E+04,675845852.6,24624.19439, ,8.60E-01,2.32E+00,2.66E+00,6.56E-01,2.744641477,0.583966272,,0.218894649,3.23883E-06,308753.9393,,,
2010-11-28T03:15:38.532000, 2010-11-28T03:25:38.556000,4.49E-09,-1.16E-08,5.72E-09,1.37E-08,15065956.32,-433499.0893,14207.69981,-6728.320221,433795.5297,34698.12782,31691.9779,36094.13104,10964113.02,390395.8223,113167.3771,,6.08E+04,7.89E+04,7.28E+09, ,7.72E+04,0.201839352,0.168380753,0.218407195,1.32E+00,5110.276151,186803.0354,2.74E+04,2.64E+04,8.51E+04,6.10E+04,1.60E+03,2.41E+04,690407028.4,23562.15854, ,1.13E+00,2.52E+00,2.61E+00,8.11E-01,2.930151868,0.623436568,,0.299428303,4.33698E-06,230575.0728,,,
2010-11-28T04:08:18.271000, 2010-11-28T04:18:18.295000,4.69E-09,2.44E-09,7.56E-09,9.71E-09,13977801.47,-430921.8407,52503.49279,-14290.58143,434372.8809,43580.51266,52897.30607,37912.63329,11769493.23,397279.5496,119883.0379,,1.69E+05,8.71E+04,8.39E+09, ,5.67E+04,0.591432929,0.871340583,0.447598613,9.30E-01,4922.270215,193542.3718,4.07E+04,2.42E+04,1.10E+05,5.30E+04,1.55E+03,5.69E+04,691325911.4,22315.38906, ,1.30E+00,1.70E+00,2.85E+00,6.29E-01,3.097978303,0.65914432,,0.414293266,5.99273E-06,166868.7301,,,
2010-11-28T04:39:21.179000, 2010-11-28T04:49:21.203000,5.66E-09,3.45E-09,7.58E-09,1.02E-08,16397959.16,-445340.768,24194.49497,-28654.73207,446931.1743,36005.64735,31709.57032,37951.72301,10298270.59,445118.5327,118621.6624,,6.09E+04,8.72E+04,6.42E+09, ,5.49E+04,0.429705795,0.333281094,0.477411591,9.77E-01,5331.395703,181041.995,3.89E+04,3.83E+04,9.17E+04,5.93E+04,1.66E+03,3.25E+04,711313056,28276.97806, ,1.20E+00,1.83E+00,1.86E+00,7.75E-01,2.515520062,0.535217035,,0.299301234,4.20773E-06,237657.9094,,,
2010-11-28T04:51:01.575000, 2010-11-28T05:01:01.599000,6.13E-09,1.05E-09,7.08E-09,9.56E-09,18671149.34,-452195.9184,9696.247305,-34619.08452,453649.3211,33557.5904,28406.32373,35840.99847,13332566.62,421181.0997,116276.4395,,4.89E+04,7.78E+04,1.08E+10, ,4.83E+04,0.483313776,0.346320102,0.551325191,9.16E-01,5688.942493,205993.757,3.91E+04,4.27E+04,8.73E+04,5.63E+04,1.46E+03,3.10E+04,722005318.8,28047.88909, ,1.28E+00,1.85E+00,1.69E+00,8.27E-01,2.574187727,0.547699517,,1.1974336,1.65848E-05,60296.06306,,,
2010-11-28T07:17:30.426000, 2010-11-28T07:27:30.450000,2.71E-09,-5.96E-09,4.61E-09,8.19E-09,8646034.706,-407892.3153,4636.683268,-16668.3615,408479.661,39530.24122,43426.18014,37418.94645,8533539.264,373422.9929,165225.4859,,1.14E+05,8.48E+04,4.41E+09, ,6.08E+04,0.423247239,0.510785387,0.379243648,7.85E-01,3871.279293,164801.7324,4.77E+04,4.06E+04,1.29E+05,7.33E+04,1.82E+03,5.53E+04,650115572,29927.80889, ,8.87E-01,1.36E+00,1.60E+00,5.05E-01,2.172279215,0.462187067,,0.501850142,7.7194E-06,129543.7656,,,
2010-11-28T07:45:14.154000, 2010-11-28T07:55:14.178000,4.75E-09,-1.17E-09,7.26E-09,9.02E-09,7020792.55,-404601.1153,31053.06992,-10155.34768,405975.8558,37748.44034,43398.64502,34504.02723,7490227.258,352376.0634,177723.7515,,1.14E+05,7.21E+04,3.40E+09, ,7.43E+04,0.258212929,0.341296865,0.215734466,8.64E-01,3488.502895,154399.068,3.99E+04,3.52E+04,1.29E+05,7.86E+04,1.94E+03,5.02E+04,646130642.2,28918.45123, ,8.23E-01,1.62E+00,1.83E+00,5.02E-01,2.234319664,0.475387163,,0.152683262,2.36304E-06,423183.6764,,,
2010-11-28T07:55:14.178000, 2010-11-28T08:05:14.202000,3.87E-09,-1.50E-09,7.91E-09,9.05E-09,7046335.612,-410016.0065,28764.75198,-6229.334972,411098.7595,38455.93541,43943.28021,35354.18514,7424965.242,361435.2917,175772.639,,1.17E+05,7.57E+04,3.34E+09, ,7.44E+04,0.267153104,0.348833681,0.22579542,8.67E-01,3494.843073,153724.9604,4.08E+04,3.53E+04,1.30E+05,7.89E+04,1.95E+03,5.07E+04,654283996.7,29053.64467, ,8.30E-01,1.61E+00,1.85E+00,5.05E-01,2.251985953,0.479145948,,0.20026256,3.06079E-06,326713.0896,,,
2010-11-28T08:34:33.058000, 2010-11-28T08:44:33.082000,4.08E-09,-8.74E-10,6.86E-09,8.28E-09,6988696.419,-406018.7766,18971.02731,-7676.544976,406546.0826,35581.50072,37744.88962,34157.46779,7336210.749,366242.4433,184653.0294,,8.63E+04,7.07E+04,3.26E+09, ,6.83E+04,0.27137319,0.305375884,0.250086214,7.93E-01,3480.519772,152803.4207,4.31E+04,4.46E+04,1.30E+05,8.27E+04,1.96E+03,4.76E+04,647038186.4,32253.94505, ,7.83E-01,1.50E+00,1.45E+00,4.97E-01,2.006074561,0.426824375,,0.236119301,3.64923E-06,274030.1975,,,
2010-11-28T09:16:37.814000, 2010-11-28T09:26:37.838000,2.26E-09,1.64E-10,4.99E-09,7.51E-09,6798734.516,-432838.3983,29709.60306,-12009.09117,434205.8442,37165.79667,41911.28322,34472.76278,7195420.615,383799.8086,177976.2344,,1.06E+05,7.20E+04,3.14E+09, ,6.28E+04,0.349935696,0.445003338,0.301060331,7.19E-01,3432.891353,151330.083,4.79E+04,4.38E+04,1.39E+05,8.10E+04,1.98E+03,5.83E+04,691060064.2,32391.22531, ,8.53E-01,1.44E+00,1.58E+00,4.96E-01,2.133479229,0.453931751,,0.242497321,3.50906E-06,284976.371,,,
2010-11-28T13:09:18.628000, 2010-11-28T13:19:18.652000,2.94E-09,-1.11E-09,-1.23E-09,3.39E-09,7702746.195,-473783.5888,6942.692347,-863.8029929,473836.6003,27291.27459,30458.79981,25553.69096,6327168.322,399533.1253,128399.3425,,5.62E+04,3.96E+04,2.42E+09, ,2.67E+04,1.048583144,1.306113165,0.919311113,3.25E-01,3654.002258,141906.3636,7.87E+04,8.41E+04,1.71E+05,7.68E+04,2.11E+03,9.38E+04,754134371.5,44961.07443, ,9.82E-01,9.59E-01,8.97E-01,4.42E-01,1.677305049,0.356873415,,0.159148534,2.11035E-06,473855.6834,,,
2010-11-28T13:28:44.360000, 2010-11-28T13:38:44.384000,2.80E-09,-8.79E-10,-1.48E-09,3.30E-09,7802430.766,-469945.4555,7063.803554,-2707.629508,470008.9234,27490.55799,30416.71198,25898.68797,6280802.606,396965.4257,127999.0468,,5.60E+04,4.06E+04,2.39E+09, ,2.58E+04,1.138213026,1.393416574,1.010210708,3.16E-01,3677.570264,141385.4601,8.19E+04,8.76E+04,1.73E+05,7.68E+04,2.12E+03,9.62E+04,748042434.5,45812.03571, ,9.74E-01,9.13E-01,8.54E-01,4.32E-01,1.63285133,0.347415177,,0.194966139,2.60635E-06,383678.1284,,,
2010-11-28T14:59:51.276000, 2010-11-28T15:09:51.299000,4.48E-09,-5.98E-10,-2.88E-10,4.54E-09,7225845.1,-473658.0086,5496.612931,-1596.273082,473694.6475,30083.06432,35331.58418,27009.71553,6159163.494,383495.1348,136523.8799,,7.56E+04,4.42E+04,2.30E+09, ,3.68E+04,0.667949364,0.921352072,0.538442604,4.35E-01,3539.079684,140009.6737,6.22E+04,5.91E+04,1.57E+05,7.61E+04,2.14E+03,8.13E+04,753908446.7,38657.79151, ,9.91E-01,1.21E+00,1.28E+00,4.79E-01,1.950210856,0.41493848,,0.276015975,3.66113E-06,273139.4248,,,
2010-11-28T17:38:56.919000, 2010-11-28T17:48:56.943000,-3.10E-09,2.49E-09,-2.02E-09,5.01E-09,5101316.941,-420258.0889,-8300.178343,16595.42302,420862.0794,27765.09594,30181.34327,26168.01054,4190847.078,408096.5892,167672.7877,,5.52E+04,4.15E+04,1.06E+09, ,4.84E+04,0.328708426,0.38840929,0.291980529,4.80E-01,2973.631651,115490.9847,5.45E+04,6.72E+04,1.58E+05,9.50E+04,2.60E+03,6.28E+04,669822802.9,44002.11822, ,7.05E-01,1.23E+00,9.97E-01,4.24E-01,1.522251269,0.323883249,,0.273478237,4.08284E-06,244927.2781,,,
2010-11-28T18:13:15.602000, 2010-11-28T18:23:15.626000,-3.40E-09,3.06E-09,-1.18E-09,4.88E-09,3519648.533,-413732.7731,-9606.213565,11612.42682,414061.9874,25673.03469,27938.01873,24269.93078,3863204.296,388107.3912,183918.2425,,4.73E+04,3.57E+04,9.04E+08, ,5.67E+04,0.204818563,0.242552697,0.183042515,4.67E-01,2469.99268,110884.544,5.19E+04,7.24E+04,1.75E+05,1.15E+05,2.70E+03,5.98E+04,659000120.4,46251.76235, ,5.74E-01,1.27E+00,9.10E-01,3.78E-01,1.424810833,0.303151241,,0.197953387,3.00384E-06,332906.7165,,,
2010-11-28T19:33:40.634000, 2010-11-28T19:43:40.658000,-3.17E-09,9.78E-10,-3.27E-09,4.68E-09,3186182.65,-413626.2572,11389.75435,30687.78239,414931.9837,25566.64807,28268.83585,24040.45162,3500278.826,351426.0828,186544.3611,,4.84E+04,3.50E+04,7.42E+08, ,5.72E+04,0.199877672,0.244361366,0.176726607,4.48E-01,2350.072993,105547.6328,5.36E+04,7.44E+04,1.83E+05,1.20E+05,2.84E+03,6.31E+04,660384762.5,47870.09655, ,5.51E-01,1.23E+00,8.87E-01,3.61E-01,1.379535054,0.293518097,,0.434274326,6.57608E-06,152066.2685,,,
2010-11-28T20:39:11.425000, 2010-11-28T20:49:11.449000,-2.83E-09,3.49E-09,-1.47E-09,4.90E-09,3812289.2,-416784.3179,-1352.268687,10754.87287,416977.822,30516.68018,40204.29826,24041.03691,3755823.247,393151.0199,188391.247,,9.79E+04,3.50E+04,8.54E+08, ,5.48E+04,0.310272951,0.538535474,0.192564282,4.70E-01,2570.626242,109332.6186,5.12E+04,5.02E+04,1.77E+05,9.19E+04,2.74E+03,8.56E+04,663640815.4,39576.39367, ,7.22E-01,1.30E+00,1.32E+00,3.74E-01,1.676860254,0.356778777,,0.377091137,5.68216E-06,175989.5025,,,
2010-11-28T20:56:32.129000, 2010-11-28T21:06:32.153000,-3.96E-09,3.15E-09,-4.06E-12,5.35E-09,3702257.353,-406977.1662,2387.023585,-2972.778901,407179.1716,34397.25488,40710.54021,30882.66275,4053713.04,300641.6616,136738.5591,,1.00E+05,5.78E+04,9.95E+08, ,6.06E+04,0.322159435,0.451270575,0.259688527,5.12E-01,2533.257397,113585.7051,6.03E+04,4.98E+04,1.86E+05,1.06E+05,2.64E+03,7.95E+04,648045778.8,38660.61087, ,6.10E-01,1.07E+00,1.30E+00,3.49E-01,1.676242988,0.356647444,,0.273415559,4.21908E-06,237018.6178,,,
2010-11-28T21:06:58.649000, 2010-11-28T21:16:58.673000,-2.28E-09,4.90E-09,-7.67E-10,5.52E-09,4185455.835,-421080.888,-12902.2353,1257.75851,421283.6346,31561.74753,38949.14951,27053.85947,3736776.856,354305.7886,138381.9513,,9.19E+04,4.43E+04,8.46E+08, ,5.88E+04,0.28789583,0.438439071,0.211529894,5.28E-01,2693.5026,109055.0445,5.12E+04,4.44E+04,1.69E+05,9.54E+04,2.75E+03,7.37E+04,670493728.9,37568.52427, ,7.03E-01,1.31E+00,1.51E+00,3.96E-01,1.78472203,0.379728091,,0.329735694,4.9178E-06,203342.7809,,,
2010-11-28T21:35:28.837000, 2010-11-28T21:45:28.861000,-3.04E-09,4.38E-09,-1.86E-09,5.70E-09,3866641.551,-414314.5161,-11027.79572,17247.13225,414825.5537,27929.54086,30475.87228,26542.58312,3690519.369,335373.4539,141007.6537,,5.63E+04,4.27E+04,8.25E+08, ,6.32E+04,0.195212084,0.232429579,0.176305345,5.46E-01,2588.886281,108377.9475,4.86E+04,5.44E+04,1.66E+05,1.10E+05,2.77E+03,5.58E+04,660215373.9,41163.66639, ,6.00E-01,1.36E+00,1.21E+00,3.98E-01,1.603878935,0.341250837,,0.635794271,9.6301E-06,103841.0385,,,
2010-11-29T00:37:03.384000, 2010-11-29T00:40:07.292000,-1.94E-09,4.36E-09,-4.21E-10,4.84E-09,3676451.055,-417201.8399,-16180.60016,3681.414008,417532.1932,25744.51897,31592.3509,22243.38043,3506843.058,391940.6093,183122.3248,,6.05E+04,3.00E+04,7.45E+08, ,5.51E+04,0.218489248,0.32902159,0.163103052,4.64E-01,2524.413021,105646.5556,4.80E+04,5.90E+04,1.71E+05,1.03E+05,2.84E+03,6.81E+04,664523124.5,43190.46275, ,6.48E-01,1.39E+00,1.13E+00,3.89E-01,1.538587647,0.327359074,,0.133870534,2.01454E-06,496392.3745,,,
2010-11-30T00:38:25.215000, 2010-11-30T00:48:25.239000,-3.62E-09,1.94E-09,-1.25E-09,4.32E-09,4271983.576,-369485.478,-3710.575092,6001.617144,369556.2154,26842.04337,35351.19295,21264.50077,4388754.202,326209.1959,173518.8762,,7.57E+04,2.74E+04,1.17E+09, ,4.56E+04,0.346444967,0.600912526,0.217427009,4.14E-01,2721.202144,118186.4823,5.14E+04,5.50E+04,1.73E+05,8.73E+04,2.54E+03,8.54E+04,588166984.3,39283.13232, ,6.74E-01,1.14E+00,1.07E+00,3.41E-01,1.497250727,0.318563985,,0.551966996,9.38453E-06,106558.3611,,,
2010-11-30T00:53:38.775000, 2010-11-30T01:03:38.799000,-3.46E-09,2.27E-09,-4.69E-10,4.22E-09,4339017.659,-368525.5014,-4174.890423,1175.880738,368560.9304,27711.17172,36383.17978,22080.92322,4480929.1,323076.4896,172823.7331,,8.02E+04,2.95E+04,1.22E+09, ,4.42E+04,0.393774115,0.678795086,0.250018324,4.04E-01,2742.468994,119421.1402,5.47E+04,5.67E+04,1.77E+05,8.71E+04,2.51E+03,9.01E+04,586582939.1,39637.43771, ,6.73E-01,1.07E+00,1.03E+00,3.31E-01,1.479870983,0.314866167,,0.173881681,2.96432E-06,337346.0255,,,
2010-11-30T01:12:29.271000, 2010-11-30T01:22:29.295000,-3.40E-09,2.64E-09,1.37E-10,4.32E-09,4176760.859,-370056.6147,57.41733459,-6100.755624,370108.668,26606.18898,37621.19151,18812.89208,4339887.758,333816.6911,172167.5495,,8.57E+04,2.14E+04,1.14E+09, ,4.61E+04,0.333726075,0.667252009,0.166853732,4.13E-01,2690.703369,117526.6686,4.55E+04,4.56E+04,1.70E+05,7.88E+04,2.55E+03,9.10E+04,589046239.9,36242.36999, ,7.48E-01,1.29E+00,1.29E+00,3.47E-01,1.625297242,0.345807924,,0.299664796,5.08729E-06,196568.3815,,,
2010-11-30T01:37:41.107000, 2010-11-30T01:47:41.131000,-3.37E-09,1.32E-09,1.20E-10,3.72E-09,3896966.487,-372035.3886,-2645.972455,-3182.113329,372077.0576,28173.24015,39678.02321,19628.48524,4138956.147,308972.8309,188764.1763,,9.54E+04,2.33E+04,1.04E+09, ,4.11E+04,0.469907324,0.932048847,0.228093123,3.56E-01,2599.018392,114773.7548,5.51E+04,5.48E+04,1.92E+05,8.04E+04,2.61E+03,1.11E+05,592179029.2,39766.67307, ,7.37E-01,1.07E+00,1.08E+00,3.09E-01,1.489133949,0.316837011,,0.50486538,8.52555E-06,117294.4419,,,
2010-11-30T03:06:49.251000, 2010-11-30T03:16:49.274000,-3.09E-09,9.77E-10,1.12E-09,3.61E-09,3149201.05,-360524.5773,4236.088953,-9235.805563,360724.0441,23446.32068,27512.54648,20921.5194,3898864.669,285323.167,209366.7652,,4.58E+04,2.65E+04,9.21E+08, ,4.44E+04,0.279356883,0.384655152,0.222431565,3.46E-01,2336.394693,111395.1436,6.05E+04,9.14E+04,1.94E+05,1.14E+05,2.69E+03,7.96E+04,574110147.1,50419.60773, ,5.01E-01,9.49E-01,6.28E-01,2.96E-01,1.138664446,0.242269031,,0.294894186,5.13654E-06,194683.4407,,,
2010-11-30T06:58:29.713000, 2010-11-30T07:08:29.737000,-4.05E-09,1.38E-09,3.65E-10,4.32E-09,3880075.31,-354870.8507,-2743.446014,3321.68595,354911.6131,22744.42663,23447.95851,22280.74732,5712052.754,317369.2919,181013.452,,3.33E+04,3.01E+04,1.98E+09, ,4.78E+04,0.22628704,0.240502597,0.217154685,4.14E-01,2593.379627,134832.0949,5.39E+04,8.88E+04,1.70E+05,1.13E+05,2.22E+03,5.67E+04,564859375.9,45636.45886, ,4.99E-01,1.05E+00,6.36E-01,3.32E-01,1.237737086,0.263348316,,0.257424385,4.55732E-06,219427.2996,,,
2010-11-30T07:30:07.397000, 2010-11-30T07:40:07.421000,-4.08E-09,1.64E-09,-9.60E-10,4.53E-09,4844643.65,-359153.4392,-4890.407582,12964.59027,359450.6386,24619.4414,29260.88433,20883.21875,5852121.27,313691.9819,180804.014,,5.19E+04,2.64E+04,2.07E+09, ,4.49E+04,0.300409963,0.424358432,0.216148794,4.34E-01,2897.856904,136475.2303,4.81E+04,6.35E+04,1.55E+05,8.78E+04,2.20E+03,6.74E+04,572083459.4,39160.88952, ,6.52E-01,1.19E+00,9.01E-01,3.69E-01,1.460854098,0.310820021,,0.138121964,2.41437E-06,414187.1752,,,
2010-11-30T07:40:07.421000, 2010-11-30T07:50:07.445000,-3.58E-09,1.98E-09,-1.68E-09,4.65E-09,5206883.049,-367247.4463,-4345.594507,16168.62195,367671.7332,27384.55642,36581.94583,21266.35734,5763175.354,320955.8526,183828.5613,,8.11E+04,2.74E+04,2.01E+09, ,4.45E+04,0.37947088,0.677174565,0.228851228,4.45E-01,3004.242108,135434.1212,4.77E+04,5.08E+04,1.60E+05,7.75E+04,2.21E+03,8.21E+04,585167737.8,35683.96729, ,7.55E-01,1.23E+00,1.15E+00,3.67E-01,1.639861771,0.34890676,,0.237638188,4.06103E-06,246243.141,,,
2010-11-30T08:16:42.173000, 2010-11-30T08:26:42.197000,-2.08E-09,4.43E-09,-1.18E-10,4.97E-09,5731497.414,-378365.998,-14509.83091,7404.22313,378720.3885,26977.85967,36425.15882,20683.74314,5980733.156,332541.5648,182067.5092,,8.04E+04,2.59E+04,2.17E+09, ,4.52E+04,0.355669359,0.648387118,0.209069048,4.76E-01,3151.95543,137966.7361,4.35E+04,4.63E+04,1.50E+05,7.29E+04,2.17E+03,7.66E+04,602752218.8,34059.32389, ,8.27E-01,1.39E+00,1.30E+00,4.03E-01,1.769712812,0.376534641,,0.219061794,3.63436E-06,275151.6862,,,
2010-11-30T08:41:07.733000, 2010-11-30T08:51:07.756000,-1.34E-09,4.27E-09,-1.40E-09,4.77E-09,5927568.969,-380703.1654,-8902.983981,10040.04385,380946.6159,26854.55543,34749.59374,21850.50768,5949868.967,348864.3123,178065.0666,,7.31E+04,2.89E+04,2.14E+09, ,4.27E+04,0.395380573,0.662031808,0.261759502,4.57E-01,3205.415445,137610.2798,4.79E+04,5.28E+04,1.52E+05,7.61E+04,2.18E+03,7.61E+04,606295369.8,36174.95067, ,7.97E-01,1.27E+00,1.15E+00,3.98E-01,1.676008836,0.356597625,,0.461351747,7.60936E-06,131417.1613,,,
2010-11-30T10:23:15.208000, 2010-11-30T10:33:15.232000,-4.42E-09,6.64E-10,6.87E-10,4.53E-09,4973221.622,-375111.0386,-1772.362922,-2629.993921,375131.206,26242.10151,24395.28861,26954.21373,5492793.378,253902.1469,204251.0279,,3.60E+04,4.40E+04,1.83E+09, ,4.43E+04,0.350531322,0.302929473,0.369813656,4.34E-01,2936.059983,132218.9818,6.21E+04,1.05E+05,1.61E+05,1.05E+05,2.27E+03,5.62E+04,597039857.4,49796.68119, ,5.69E-01,9.62E-01,5.71E-01,3.71E-01,1.198955117,0.255096834,,0.406859903,6.81462E-06,146743.3513,,,
2010-11-30T10:55:08.440000, 2010-11-30T11:05:08.464000,-4.04E-09,1.07E-09,3.08E-10,4.21E-09,5877344.982,-379817.3796,-2513.101375,5737.988674,379873.6776,28692.93539,32628.38171,26476.26753,5669341.129,272429.7622,189491.7652,,6.45E+04,4.25E+04,1.95E+09, ,3.78E+04,0.574808881,0.74330076,0.489425992,4.03E-01,3191.806898,134327.0484,6.57E+04,7.96E+04,1.68E+05,8.67E+04,2.23E+03,8.10E+04,604587735.3,43884.45366, ,6.98E-01,9.20E-01,7.59E-01,3.61E-01,1.377680898,0.293123595,,0.171532218,2.83718E-06,352463.0777,,,
2010-11-30T11:13:12.568000, 2010-11-30T11:23:12.592000,-3.51E-09,2.02E-09,7.57E-10,4.17E-09,6257035.605,-384952.4348,-6423.106552,3213.991543,385020.9316,28157.81027,36206.02007,23085.89183,5724556.536,304075.3704,190239.1265,,7.94E+04,3.23E+04,1.98E+09, ,3.63E+04,0.600428911,0.992716898,0.403605571,3.99E-01,3293.292693,134979.5891,5.78E+04,6.33E+04,1.65E+05,7.46E+04,2.22E+03,9.07E+04,612779844.6,39598.07062, ,8.21E-01,1.06E+00,9.68E-01,3.71E-01,1.547499247,0.329255159,,0.207419865,3.3849E-06,295429.6802,,,
2010-11-30T11:24:53.240000, 2010-11-30T11:34:53.263000,-2.98E-09,2.60E-09,1.00E-09,4.21E-09,6412811.091,-387090.2485,-8966.10624,1174.775119,387228.17,27714.09388,34583.55269,23520.26807,5906234.559,351439.5025,175255.6143,,7.24E+04,3.35E+04,2.11E+09, ,3.62E+04,0.584781035,0.910607289,0.421188443,4.03E-01,3334.03566,137104.7567,5.84E+04,6.42E+04,1.62E+05,7.63E+04,2.19E+03,8.58E+04,616292773.6,39592.12212, ,8.08E-01,1.06E+00,9.60E-01,3.80E-01,1.556604548,0.331192457,,0.305402898,4.95548E-06,201796.6359,,,
